URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
https://www.eramuslim.com,24,www.eramuslim.com,17,0,com,100.0,1.0,0.5229071,0.065949906,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1094,9381,1,eramuslim,100.0,100.0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,1,54,11,15,252,2,38,1
https://www.pcds.co.in,21,www.pcds.co.in,14,0,in,100.0,0.714285714,0.0050842,0.060290785,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,5733,54956,1,pcdsco,0.0,0.0,0,1,1,0,0,1,0,2,0,0,0,1,0,1,1,1,1,1,3,13,174,1,176,1
https://www.masthmysore.com,26,www.masthmysore.com,19,0,com,100.0,1.0,0.5229071,0.064453376,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1527,9381,1,masthmysore,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,23,12,24,69,1,71,1
https://www.gnavi.co.jp,22,www.gnavi.co.jp,15,0,jp,100.0,0.75,0.0230451,0.052804003,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1103,429,1,gnavico,0.0,0.0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,27,1,9,12,5,127,1
http://www.ambertut.com,22,www.ambertut.com,16,0,com,83.76068376,1.0,0.5229071,0.063487447,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,5,310,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.7.vyioy.com,21,www.7.vyioy.com,15,0,com,48.72727273,1.0,0.5229071,0.047452532,3,2,0,0,0.0,7,0.333,1,0.048,0,0,0,2,0.095,0,2,31,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.federalbaseball.com,30,www.federalbaseball.com,23,0,com,100.0,1.0,0.5229071,0.060308806,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,5486,29721,1,federalbaseball,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,1,1,99,4,15,179,0,265,1
https://homepageopfi.com/pages,30,homepageopfi.com,16,0,com,56.3420769,1.0,0.5229071,0.061197722,3,0,0,0,0.0,20,0.667,0,0.0,0,0,0,2,0.067,1,58,98,1,homepageopfipages,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://ethereum-2023.net,24,ethereum-2023.net,17,0,net,68.03118908,1.0,0.0384199,0.047490877,3,0,0,0,0.0,11,0.458,4,0.167,0,0,0,2,0.083,0,9,50,1,ethereum-2023,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.kopalshop.com,24,www.kopalshop.com,17,0,com,100.0,1.0,0.5229071,0.059066008,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,10281,65988,1,kopalshop,100.0,100.0,0,0,1,1,0,1,1,20,0,1,1,1,1,1,1,0,1,606,4,19,80,0,19,1
https://www.tantrany.com,23,www.tantrany.com,16,0,com,100.0,1.0,0.5229071,0.063917945,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,4387,1592,1,tantrany,100.0,100.0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,206,15,11,20,1,130,1
https://www.foreverlavenderdesigns.com,37,www.foreverlavenderdesigns.com,30,0,com,100.0,1.0,0.5229071,0.0604506,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,552,1820,1,foreverlavenderdesigns,100.0,100.0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,6,25,28,55,1,67,1
https://www.amsa.gov.au,22,www.amsa.gov.au,15,0,au,100.0,0.625,0.0100856,0.062931836,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1114,4688,1,msgov,0.0,0.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,16,5,29,292,1,42,1
https://vmi-lt.firebaseapp.com/,31,vmi-lt.firebaseapp.com,22,0,com,68.49401386,0.666666667,0.5229071,0.05691475,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,4,0.129,1,30,6255,1,vmi-ltfirebaseapp,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,4,0
https://www.carissacoles.com,27,www.carissacoles.com,20,0,com,100.0,1.0,0.5229071,0.072209233,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,343,9381,1,carissales,0.0,0.0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,12,10,13,72,0,87,1
http://www.saiconsard.co.jp.50gb122.xyz/,40,www.saiconsard.co.jp.50gb122.xyz,32,0,xyz,51.37227305,0.583333333,0.0017496,0.039604831,3,4,0,0,0.0,19,0.475,5,0.125,0,0,0,5,0.125,0,4,525,0,0,4.166666667,4.166666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
https://docs.google.com/presentation/d/e/2pacx-1vq7ibakk9jvhye_8uciambmp0idrrqpbbxsxvi6eiqu_zxsw8np9y-ufdqeca5ktogzyj9xzrx79pjt/pub?start=false&loop=false&delayms=3000,167,docs.google.com,15,0,com,9.540761837,0.636363636,0.5229071,0.040842773,3,1,0,0,0.0,125,0.749,17,0.102,3,1,0,13,0.102,1,10,36945,1,docsgooglepresentationde2pacx-1vq7ibakk9jvhye_8uciambmp0idrrqpbbxsxvi6eiqu_zxsw8np9y-ufdqeca5ktogzyj9xzrx79pjtpub?start=false&loop=false&delayms=3000,0.0,0.0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,2,2,0,2,0
https://www.town.namie.fukushima.jp,34,www.town.namie.fukushima.jp,27,0,jp,100.0,0.5,0.0230451,0.050823016,2,3,0,0,0.0,19,0.559,0,0.0,0,0,0,3,0.088,1,1028,415,1,townnamiefukushima,0.0,0.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,71,3,7,151,5,25,1
https://maildinshaakckjnw31.web.app/,36,maildinshaakckjnw31.web.app,27,0,app,41.60297864,0.869565217,0.001502,0.043193908,3,1,0,0,0.0,23,0.639,2,0.056,0,0,0,3,0.083,1,108,8125,1,maildinshaakckjnw31web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
http://www.localmarketagents.com,31,www.localmarketagents.com,25,0,com,72.50051536,1.0,0.5229071,0.065851106,3,1,0,0,0.0,19,0.613,0,0.0,0,0,0,1,0.032,0,2,2826,1,localmarketagents,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
https://dutsh-helppackage.ecranul.ro/public/zjhfzgfjqvxv4bjnhnlcwof1umes8ymv,76,dutsh-helppackage.ecranul.ro,28,0,ro,15.01303846,0.48,0.001523,0.03974119,2,1,0,0,0.0,60,0.789,3,0.039,0,0,0,5,0.066,1,13,125,1,dutsh-helppackageecranulpubliczjhfzgfjqvxv4bjnhnlcwof1umes8ymv,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.kingsalmon.co.nz,27,www.kingsalmon.co.nz,20,0,nz,100.0,0.846153846,0.0019933,0.061503961,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1223,14287,1,kigsalmoco,0.0,0.0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,37,18,36,52,2,58,1
https://www.coaching-moderation.com/jp,37,www.coaching-moderation.com,27,0,com,66.27218935,0.578947368,0.5229071,0.065945764,3,1,0,0,0.0,22,0.595,0,0.0,0,0,0,3,0.081,1,35,126,1,coaching-moderationj,0.0,95.23809524,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://sfexpress-3dc78.web.app/,31,sfexpress-3dc78.web.app,23,0,app,51.03969754,0.631578947,0.001502,0.04058202,3,1,0,0,0.0,17,0.548,3,0.097,0,0,0,3,0.097,1,108,8125,1,sfexpress-3dc78web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
https://www.elementalsweb.com,28,www.elementalsweb.com,21,0,com,100.0,1.0,0.5229071,0.064286885,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,948,672,1,elementalsweb,100.0,100.0,0,0,1,0,0,1,0,4,0,1,0,1,0,0,0,0,1,24,3,9,23,3,23,1
http://whanlapp.top/,20,whanlapp.top,12,0,top,67.73504274,1.0,0.0002752,0.048229929,3,0,0,0,0.0,11,0.55,0,0.0,0,0,0,2,0.1,0,146,9380,1,whanlapp,100.0,100.0,1,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,1,2,1,4,2,0,4,0
https://www.ipcinfo.org,22,www.ipcinfo.org,15,0,org,100.0,1.0,0.0799628,0.062615153,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1575,5753,1,ipcinfo,100.0,100.0,1,0,1,1,0,0,0,4,0,1,1,1,0,0,0,0,1,38,16,13,79,0,47,1
https://www.claregrant.com,25,www.claregrant.com,18,0,com,100.0,1.0,0.5229071,0.067381505,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,795,8047,1,claregrant,100.0,100.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,25,11,27,49,0,73,1
https://bafybeig77qlqaz3bc7ibjtrkhheptvax7c4em6denghtnksdupl6pmyhu4.ipfs.dweb.link/,83,bafybeig77qlqaz3bc7ibjtrkhheptvax7c4em6denghtnksdupl6pmyhu4.ipfs.dweb.link,74,0,link,9.674214755,0.246376812,0.0003306,0.035565611,4,2,0,0,0.0,62,0.747,9,0.108,0,0,0,4,0.048,1,369,131007,1,bafybeig77qlqaz3bc7ibjtrkhheptvax7c4em6denghtnksdupl6pmyhu4ipfsdweb,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,2,2,2,0,0,4,0
https://www.bfxr.net,19,www.bfxr.net,12,0,net,100.0,1.0,0.0384199,0.041741275,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,379,848,1,bfxr,100.0,100.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,4,0,0,32,1
https://ipfs.io/ipfs/qmbugyfxqci7be4trg2ty2gtwelrcnop1gy6eicxtbg4jd?filename=auto.html,85,ipfs.io,7,0,io,10.43533984,1.0,0.0129268,0.042347709,2,0,0,0,0.0,64,0.753,7,0.082,1,1,0,4,0.071,1,526,21423,1,ipfsipfsqmbugyfxqci7be4trg2ty2gtwelrcnop1gy6eicxtbg4jd?filename=autohtm,0.0,0.0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0
http://www.oshgiuty.gq,21,www.oshgiuty.gq,15,0,gq,57.30027548,1.0,5.3e-05,0.044678179,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,8,49,1,oshiuty,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://fbmid-h3dtt20.web.app/,30,fbmid-h3dtt20.web.app,21,0,app,47.00061843,0.470588235,0.001502,0.034239981,3,1,0,0,0.0,15,0.5,3,0.1,0,0,0,4,0.133,1,112,55808,1,fbmid-h3dtt20web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
https://www.stjames.org,22,www.stjames.org,15,0,org,100.0,1.0,0.0799628,0.063248869,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,2505,9381,1,stjames,100.0,100.0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,32,27,35,247,14,266,1
https://www.moveit.com.ph,24,www.moveit.com.ph,17,0,ph,100.0,0.7,0.0004928,0.064479516,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,499,380,1,moveitcom,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,13,18,11,1,5,7,1
http://www.news.sjzsenlia.com,29,www.news.sjzsenlia.com,22,0,com,72.05977908,0.714285714,0.5229071,0.056697455,3,2,0,0,0.0,16,0.552,0,0.0,0,0,0,2,0.069,0,3,38,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.nalunch.ru,21,www.nalunch.ru,14,0,ru,100.0,1.0,0.0180132,0.053771064,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,704,310,1,nalunch,100.0,100.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,71,6,11,37,3,14,1
https://www.ptacn.com,20,www.ptacn.com,13,0,com,100.0,1.0,0.5229071,0.066734934,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1397,16891,1,ptacn,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,8,8,156,2,3,1
https://www.agriculture.nh.gov,29,www.agriculture.nh.gov,22,0,gov,100.0,0.857142857,0.0033282,0.055554945,3,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,294,772,1,agriculturenh,0.0,0.0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,16,6,5,9,0,16,1
http://www.wqwqdh.ga,19,www.wqwqdh.ga,13,0,ga,51.27272727,1.0,0.0002256,0.015286778,2,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,20,207,1,wqwqdh,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://zahlung-2023.firebaseapp.com/,37,zahlung-2023.firebaseapp.com,28,0,com,59.66748768,0.666666667,0.5229071,0.045013766,3,1,0,0,0.0,21,0.568,4,0.108,0,0,0,4,0.108,1,279,1701,1,zahlung-2023firebaseapp,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
https://www.silverstatetextiles.com,34,www.silverstatetextiles.com,27,0,com,100.0,1.0,0.5229071,0.061475159,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,353,1993,1,silverstatetextiles,100.0,100.0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,1,1,30,3,7,23,0,23,1
http://ameli-contact.org/,24,ameli-contact.org,17,0,org,69.51172626,0.615384615,0.0799628,0.068594208,3,0,0,0,0.0,15,0.625,0,0.0,0,0,0,2,0.083,0,9,50,1,ameli-contact,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://mail-104425.weeblysite.com/,35,mail-104425.weeblysite.com,26,0,com,45.54021477,0.772727273,0.5229071,0.044686006,3,1,0,0,0.0,17,0.486,6,0.171,0,0,0,4,0.114,1,13,103,1,mail-104425weeblysite,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.steancomnunitiy.ru,28,www.steancomnunitiy.ru,22,0,ru,62.89798571,1.0,0.0180132,0.061283069,2,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,2,289,1,steancomnunitiy,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.thetubechallenge.com,31,www.thetubechallenge.com,24,0,com,100.0,1.0,0.5229071,0.059541682,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,421,7330,1,thetubechallenge,100.0,100.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3,5,10,4,0,11,1
http://www.saiconsard.co.jp.hkehco.top/ai/sign.php,50,www.saiconsard.co.jp.hkehco.top,31,0,top,36.9165023,0.47826087,0.0002752,0.056328176,3,4,0,0,0.0,32,0.64,0,0.0,0,0,0,7,0.14,0,12,113,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.help-google.com,25,www.help-google.com,19,0,com,80.0,0.636363636,0.5229071,0.062509543,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,2,33,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://44.204.4.182,18,44.204.4.182,12,1,182,40.32121724,0.5,0.0,0.001343698,3,2,0,0,0.0,0,0.0,8,0.444,0,0,0,3,0.167,0,42,101,1,442044,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0
https://www.bse.telangana.gov.in,31,www.bse.telangana.gov.in,24,0,in,100.0,0.588235294,0.0050842,0.05926417,2,3,0,0,0.0,16,0.516,0,0.0,0,0,0,3,0.097,1,862,414,1,bsetelanganagov,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8,1,0,10,9,102,1
https://www.dpsa.gov.za,22,www.dpsa.gov.za,15,0,za,100.0,0.625,0.0018398,0.042339795,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,374,1315,1,dpsagov,0.0,0.0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,16,3,3,31,0,35,1
http://safetyprotocolclearance.com,33,safetyprotocolclearance.com,27,0,com,51.0190664,1.0,0.5229071,0.068022786,3,0,0,0,0.0,25,0.758,0,0.0,0,0,0,1,0.03,0,2,42,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.gniibe.org,21,www.gniibe.org,14,0,org,100.0,1.0,0.0799628,0.06115087,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,113,418,1,gniibe,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,21,0,10,1
https://www.ruijiabeauty.com,27,www.ruijiabeauty.com,20,0,com,100.0,1.0,0.5229071,0.055520128,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,4058,22424,1,ruijiabeauty,100.0,100.0,1,1,1,0,0,1,0,6,1,1,1,1,1,0,1,0,1,66,14,58,175,1,169,1
https://banarsystreas.banclclaosl.repl.co/,42,banarsystreas.banclclaosl.repl.co,33,0,co,34.11116513,0.466666667,0.0059772,0.06148471,2,2,0,0,0.0,30,0.714,0,0.0,0,0,0,4,0.095,1,198,869,1,banarsystreasbanclclaoslrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
https://ipfs.io/ipfs/bafybeie6ca7ijixjhwi6ugzmszldlzrxzvz2j2o3uu7haek7vmctbsjxy4/,81,ipfs.io,7,0,io,11.31616777,1.0,0.0129268,0.03425559,2,0,0,0,0.0,60,0.741,9,0.111,0,0,0,4,0.049,1,5,183036,0,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
https://www.chalicesparx.org,27,www.chalicesparx.org,20,0,org,100.0,1.0,0.0799628,0.059932741,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,406,957,1,chalicesparx,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,26,8,11,20,0,9,1
https://www.mainenewsonline.com,30,www.mainenewsonline.com,23,0,com,100.0,1.0,0.5229071,0.067981252,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,2134,8047,1,mainenewsonline,100.0,100.0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,27,7,15,138,16,140,1
https://www.altitudeparkma.com,29,www.altitudeparkma.com,22,0,com,100.0,1.0,0.5229071,0.059521959,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,900,904,1,altitudeparkma,100.0,100.0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,1,10,8,12,20,3,103,1
https://page-review-id-901375.firebaseapp.com/,45,page-review-id-901375.firebaseapp.com,37,0,com,53.51582023,0.545454545,0.5229071,0.04683264,3,1,0,0,0.0,26,0.578,6,0.133,0,0,0,5,0.111,1,7,67,0,0,3.03030303,3.03030303,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.rbrlondon.com,24,www.rbrlondon.com,17,0,com,100.0,1.0,0.5229071,0.065014156,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,341,8047,1,rbrlondon,100.0,100.0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,22,9,10,34,0,39,1
https://www.thenewenglandtradingcompany.com,42,www.thenewenglandtradingcompany.com,35,0,com,100.0,1.0,0.5229071,0.057986372,3,1,0,0,0.0,29,0.69,0,0.0,0,0,0,1,0.024,1,3485,46101,1,thenewenglandtradingmpany,0.0,0.0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,56,3,44,125,1,90,1
https://www.360tr.com,20,www.360tr.com,13,0,com,100.0,1.0,0.5229071,0.042258379,3,1,0,0,0.0,4,0.2,3,0.15,0,0,0,1,0.05,1,2603,303,1,360tr,100.0,100.0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,44,14,43,222,3,223,1
https://www.eccrsd.us,20,www.eccrsd.us,13,0,us,100.0,1.0,0.0045585,0.059274889,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,12145,10528,1,eccrsd,100.0,100.0,1,0,1,1,1,0,0,2,0,1,1,1,0,0,0,0,1,77,70,41,140,1,64,1
https://www.earthrace.net,24,www.earthrace.net,17,0,net,100.0,1.0,0.0384199,0.069560166,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1089,3111,1,earthrace,100.0,100.0,0,1,1,0,0,1,0,8,0,1,1,1,1,0,1,0,0,26,20,29,79,3,85,1
http://www.cedeko.ml,20,www.cedeko.ml,13,0,ml,69.62962963,1.0,0.0001306,0.063127354,2,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,20,207,1,cedeko,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.hometalk.com,23,www.hometalk.com,16,0,com,100.0,1.0,0.5229071,0.06481231,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,4430,13358,1,hometalk,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,334,1,5,401,0,22,1
https://t-loste4.firebaseapp.com/,33,t-loste4.firebaseapp.com,24,0,com,71.06461538,0.65,0.5229071,0.059479132,3,1,0,0,0.0,20,0.606,1,0.03,0,0,0,4,0.121,1,10,101,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://bluewaterrecordings.com/one,35,bluewaterrecordings.com,23,0,com,62.8845777,1.0,0.5229071,0.063857645,3,0,0,0,0.0,25,0.714,0,0.0,0,0,0,2,0.057,1,9,86,1,bluewaterrecordingsone,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
http://pancakeswapp.netlify.app/,31,pancakeswapp.netlify.app,24,0,app,71.92615385,0.65,0.001502,0.049543144,3,1,0,0,0.0,22,0.71,0,0.0,0,0,0,2,0.065,0,2,48,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.mboy.ru,17,www.mboy.ru,11,0,ru,76.53061224,1.0,0.0180132,0.052515762,2,1,0,0,0.0,5,0.294,0,0.0,0,0,0,1,0.059,0,27,85,0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.joancox.com,22,www.joancox.com,15,0,com,100.0,1.0,0.5229071,0.066805487,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,2165,39064,1,joanx,0.0,0.0,0,0,1,0,0,1,0,6,0,1,1,0,0,1,0,0,1,27,4,12,113,1,27,1
https://www.flymag.cz,20,www.flymag.cz,13,0,cz,100.0,1.0,0.0036307,0.045073712,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,593,483,1,flymag,100.0,100.0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,16,1,2,10,0,19,1
https://www.burmester.de,23,www.burmester.de,16,0,de,100.0,1.0,0.0326503,0.056049889,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,3544,17121,1,burmester,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,71,1,5,83,0,81,1
https://baroeleasdc.cyou/zephania4.php,38,baroeleasdc.cyou,16,0,cyou,34.10752688,1.0,4.18e-05,0.053830399,4,0,0,0,0.0,26,0.684,1,0.026,0,0,0,3,0.079,1,26,75,1,baroeleasdczephania4php,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://hbq1mkuip.firebaseapp.com/,34,hbq1mkuip.firebaseapp.com,25,0,com,70.64615385,0.619047619,0.5229071,0.047640337,3,1,0,0,0.0,22,0.647,1,0.029,0,0,0,3,0.088,1,108,8125,1,hbq1mkuipfirebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
https://www.puq.ca,17,www.puq.ca,10,0,ca,100.0,1.0,0.0101825,0.032788906,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,812,609,1,puq,100.0,100.0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,1,54,4,20,71,1,19,1
https://www.harristweed.org,26,www.harristweed.org,19,0,org,100.0,1.0,0.0799628,0.060623887,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1162,9381,1,harristweed,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,1,0,0,1,0,0,31,11,17,99,9,99,1
https://www.rhinoconservation.org,32,www.rhinoconservation.org,25,0,org,100.0,1.0,0.0799628,0.067601819,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,719,2018,1,rhinoconservation,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,4,18,88,0,106,1
